Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="26140802843927000119550030000132731000132739";="3";="13273";06/08/2014;;="100 - USO AUTORIZADO";="PE";="02843927000119";="025453904";="PE";="40891707000150";="018162924";="8198471989";=".";="1";="5101 - VENDA DA PRODUCAO DO ESTABELECIMENTO";="4";="010417";="";="BEB DE FRUTA ADOC POSITIVO LAR/TANG 450ML C/12 UND";="22021000";="";="5101";="PCT12";20,0000;9,4232;188,46;="";="PCT12";20,0000;9,4232;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;188,46;17,00%;32,04;;="";;;;;;;;;;;;;
="26140802843927000119550030000132731000132739";="3";="13273";06/08/2014;;="100 - USO AUTORIZADO";="PE";="02843927000119";="025453904";="PE";="40891707000150";="018162924";="8198471989";=".";="1";="5101 - VENDA DA PRODUCAO DO ESTABELECIMENTO";="5";="010416";="";="BEB DE FRUTA ADOC POSITIVO LAR/ACE 450ML C/12 UND";="22021000";="";="5101";="PCT12";5,0000;9,4232;47,12;="";="PCT12";5,0000;9,4232;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;47,12;17,00%;8,01;;="";;;;;;;;;;;;;
="26140802843927000119550030000132731000132739";="3";="13273";06/08/2014;;="100 - USO AUTORIZADO";="PE";="02843927000119";="025453904";="PE";="40891707000150";="018162924";="8198471989";=".";="1";="5101 - VENDA DA PRODUCAO DO ESTABELECIMENTO";="6";="010422";="";="BEB DE FRUTA ADOC POSITIVO LAR/TANG 1L C/6 UND";="22021000";="";="5101";="PCT6";15,0000;9,3592;140,39;="";="PCT6";15,0000;9,3592;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;140,39;17,00%;23,87;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="1";="99900000000932";="";="PRESUNTO COZIDO MAX PC C/ 3,600KG";="16024100";="";="5102";="KG";30,0000;12,0000;360,00;="";="KG";30,0000;12,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;360,00;17,00%;61,20;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="2";="99900000000933";="";="LANCHE MAX PC C/ 3,600KG";="16024900";="";="5102";="KG";50,0000;4,0000;200,00;="";="KG";50,0000;4,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;200,00;17,00%;34,00;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="3";="99900000000934";="9000000009349";="APRESUNTADO MAX C/ 3,600 KG";="16010000";="";="5102";="KG";35,0000;9,0000;315,00;="9000000009349";="KG";35,0000;9,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;315,00;17,00%;53,55;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="4";="99900000000936";="9000000009363";="SALSICHAO LONGO MAX C/500GR";="16010000";="";="5102";="PC";200,0000;2,0000;400,00;="9000000009363";="PC";200,0000;2,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;400,00;17,00%;68,00;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="5";="99900000000997";="9000000009974";="MORTADELA MISTA MAX SABOR 3,5KG";="16010000";="";="5102";="PC";40,0000;14,0000;560,00;="9000000009974";="PC";40,0000;14,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;560,00;17,00%;95,20;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="6";="99900000000938";="9000000009387";="CALABRESA MAX 2KG";="16010000";="";="5102";="PCT";80,0000;16,0000;1.280,00;="9000000009387";="PCT";80,0000;16,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.280,00;17,00%;217,60;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="7";="99900000000940";="9000000009400";="LINGUICA TOSCANA MISTA MAX 1KG";="16010000";="";="5102";="PCT";30,0000;7,0000;210,00;="9000000009400";="PCT";30,0000;7,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;210,00;17,00%;35,70;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="8";="99900000001040";="9000000010406";="BANANINHA CONG. FRIGOL";="02023000";="";="5102";="KG";40,0000;14,0000;560,00;="9000000010406";="KG";40,0000;14,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="9";="99900000001032";="9000000010321";="ANCHOVA INT.INDIVIDUAL CONG.";="03031400";="";="5102";="KG";10,0000;13,0000;130,00;="9000000010321";="KG";10,0000;13,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;130,00;17,00%;22,10;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="10";="99900000001033";="9000000010338";="BACON MANTA SEARA PC C/4KG";="02101200";="";="5102";="PCT";10,0000;13,0000;130,00;="9000000010338";="PCT";10,0000;13,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;130,00;17,00%;22,10;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="11";="99900000001034";="9000000010345";="CATCHUP BOMBONA ZELDA 3.1KG";="21039011";="";="5102";="UND";15,0000;6,5000;97,50;="9000000010345";="UND";15,0000;6,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;97,50;17,00%;16,58;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="12";="99900000001035";="9000000010352";="FIGADO BOVINO IMP. CONG.";="02062200";="";="5102";="KG";10,9000;4,0000;43,60;="9000000010352";="KG";10,9000;4,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="13";="99900000001037";="9000000010376";="CAVALINHA INT. INDV.CONG. C/01KG";="03032300";="";="5102";="PCT";16,0000;6,0000;96,00;="9000000010376";="PCT";16,0000;6,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="14";="99900000001038";="9000000010383";="FLOCOS DE BATATA SUSTENT 500GR";="18069000";="";="5102";="PCT";150,0000;6,0000;900,00;="9000000010383";="PCT";150,0000;6,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;900,00;17,00%;153,00;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="15";="99900000001039";="9000000010390";="CARNE MOIDA BOV. FORTBOI C/500GR";="02023000";="";="5102";="PCT";120,0000;2,0000;240,00;="9000000010390";="PCT";120,0000;2,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="16";="99900000001017";="9000000010178";="PICANHA BOVINA ARGENTINA";="02023000";="";="5102";="KG";15,0400;40,0000;601,60;="9000000010178";="KG";15,0400;40,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="17";="99900000000126";="9000000001268";="MORTADELA PERDIGAO FRANGO 3,5KG";="16010000";="";="5102";="PC";25,0000;15,0000;375,00;="9000000001268";="PC";25,0000;15,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;375,00;17,00%;63,75;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="18";="99900000001019";="9000000010192";="MAIONESE ZELDA C/ 3KG";="21039011";="";="5102";="BLD";5,0000;7,5000;37,50;="9000000010192";="BLD";5,0000;7,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;37,50;17,00%;6,38;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="19";="99900000001021";="9000000010215";="FILE DE PEIXE PANGA 1KG";="03043290";="";="5102";="PCT";16,0000;11,0000;176,00;="9000000010215";="PCT";16,0000;11,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="20";="99900000001022";="9000000010222";="MAMINHA BOVINA SUPREMA";="02023000";="";="5102";="KG";15,0400;19,0000;285,76;="9000000010222";="KG";15,0400;19,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="21";="99900000001023";="9000000010239";="PRESUNTO PERU SADIA C/3,5";="16023210";="";="5102";="KG";10,0000;13,0000;130,00;="9000000010239";="KG";10,0000;13,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;130,00;17,00%;22,10;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="22";="99900000001025";="9000000010253";="BACON MANTA PC C/5KG";="16024900";="";="5102";="KG";20,0000;12,0000;240,00;="9000000010253";="KG";20,0000;12,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;240,00;17,00%;40,80;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="23";="99900000001027";="9000000010277";="CATCHUP SACHET ZELDA 180X07GR";="21032010";="";="5102";="CX";20,0000;5,0000;100,00;="9000000010277";="CX";20,0000;5,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;100,00;17,00%;17,00;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="24";="99900000001020";="9000000010208";="SALSICHA PERDIGAO 05KG";="16025000";="";="5102";="PCT";60,0000;32,0000;1.920,00;="9000000010208";="PCT";60,0000;32,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.920,00;17,00%;326,40;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="25";="99900000001028";="9000000010284";="QUEIJO MUSSARELA SNT MONICA C/4KG";="04061090";="";="5102";="KG";15,7900;15,0000;236,85;="9000000010284";="KG";15,7900;15,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;236,85;17,00%;40,26;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="26";="99900000001029";="9000000010291";="MAIONESE SACHET ZELDA 180X07GR";="21039011";="";="5102";="CX";22,0000;5,0000;110,00;="9000000010291";="CX";22,0000;5,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;110,00;17,00%;18,70;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="27";="99900000001030";="9000000010307";="RABADA BOVINA";="02062910";="";="5102";="KG";20,3700;13,0000;264,81;="9000000010307";="KG";20,3700;13,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="28";="99900000001031";="9000000010314";="SARDINHA INT. CONG. 1KG";="03031400";="";="5102";="PCT";15,0000;6,0000;90,00;="9000000010314";="PCT";15,0000;6,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="29";="99900000000943";="";="COXAO MOLE RESFRIADO MASTERBOI";="02013000";="";="5102";="KG";20,7100;14,0000;289,94;="";="KG";20,7100;14,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="30";="99900000000944";="";="COSTELA BOVINA SERRADA CONG. MASTERBOI";="02022090";="";="5102";="KG";20,2100;8,7000;175,83;="";="KG";20,2100;8,7000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="31";="99900000000945";="";="BANANINHA CONGELADA MASTERBOI";="02023000";="";="5102";="KG";15,2800;15,8000;241,42;="";="KG";15,2800;15,8000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="32";="99900000000854";="9000000008540";="ESPETINHO BOV. TEMP. MASTERBOI C/20UND";="02023000";="";="5102";="PCT";3,0000;34,0000;102,00;="9000000008540";="PCT";3,0000;34,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;102,00;17,00%;17,34;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="33";="99900000000855";="9000000008557";="ESPETINHO FRANGOC/BACON MASTERBOI C/20UN";="02071400";="";="5102";="PCT";3,0000;34,0000;102,00;="9000000008557";="PCT";3,0000;34,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;102,00;17,00%;17,34;;="";;;;;;;;;;;;;
="26140820290364000160550010000000211000000210";="1";="21";06/08/2014;;="100 - USO AUTORIZADO";="PE";="20290364000160";="057783527";="PE";="40891707000150";="018162924";="8137211469";="";="1";="Venda para Cliente";="34";="99900000000856";="9000000008564";="ESPETINHO FRANGO TEMP. MASTERBOI C/20UND";="02071400";="";="5102";="PCT";3,0000;34,0000;102,00;="9000000008564";="PCT";3,0000;34,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;102,00;17,00%;17,34;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="1";="33";="";="CHARQUE FAVORITO GOLD PA 30KG";="02102000";="";="5102";="CX";2,0000;346,0000;692,00;="";="CX";2,0000;346,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="2";="60";="";="CHARQUE PONTA DE AGULHA 01X30 JS";="02102000";="";="5102";="CX";11,0000;402,0000;4.422,00;="";="CX";11,0000;402,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="3";="10";="";="JERKED BEEF DT";="02102000";="";="5102";="CX";6,0000;368,0000;2.208,00;="";="CX";6,0000;368,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="4";="48";="";="JERKED BEEF FAVORITO 05KG PA";="02102000";="";="5102";="CX";10,0000;331,0000;3.310,00;="";="CX";10,0000;331,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="5";="50";="";="JERKED BEEF FAVORITO 30KG DP";="02102000";="";="5102";="CX";1,0000;402,0000;402,00;="";="CX";1,0000;402,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="6";="44";="";="JERKED BEEF FAVORITO 30KG PA";="02102000";="";="5102";="CX";16,0000;331,0000;5.296,00;="";="CX";16,0000;331,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="7";="36";="";="JERKED BEEF FAVORITO 30KG PL";="02102000";="";="5102";="CX";1,0000;399,0000;399,00;="";="CX";1,0000;399,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140816371582000152550020000014031000014033";="2";="1403";06/08/2014;;="100 - USO AUTORIZADO";="PE";="16371582000152";="049421328";="PE";="40891707000150";="018162924";="";="";="1";="Venda a prazo";="8";="18";="";="JERKED BEEF PA";="02102000";="";="5102";="CX";12,0000;300,0000;3.600,00;="";="CX";12,0000;300,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
