Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="22";="99900000000289";="9000000002890";="ACUCAR DEMERADA 30X01KG";="17011100";="";="5102";="FD";1,0000;65,0000;65,00;="9000000002890";="FD";1,0000;65,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;65,00;17,00%;11,05;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="23";="99900000000921";="9000000009219";="BOLINHOS AMANT AMIDULAR IACIL 50X100GR";="19053100";="";="5102";="CX";1,0000;39,9000;39,90;="9000000009219";="CX";1,0000;39,9000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="24";="99900000000957";="9000000009578";="BISCOITO CANELA IRON 10X350GR";="19053100";="";="5102";="CX";1,0000;17,0000;17,00;="9000000009578";="CX";1,0000;17,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="25";="99900000000959";="9000000009592";="BISCOITO CAPINHA IRON 15X350GR";="19053100";="";="5102";="CX";1,0000;26,4000;26,40;="9000000009592";="CX";1,0000;26,4000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="26";="99900000001422";="9000000014220";="CREAM CRACKER AGUAESAL VIT 20X400GR";="19059020";="";="5102";="CX";1,0000;41,9000;41,90;="9000000014220";="CX";1,0000;41,9000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="27";="99900000000786";="9000000007864";="GOIABADA POLY RAMOS 30X300GR";="20079990";="";="5102";="CX";1,0000;36,8000;36,80;="9000000007864";="CX";1,0000;36,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;36,80;17,00%;6,26;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="28";="99900000000713";="9000000007130";="MACARRAO VITARELLA 20X500G";="19021100";="";="5102";="FD";2,0000;26,9000;53,80;="9000000007130";="FD";2,0000;26,9000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="29";="99900000001345";="9000000013452";="CATCHUP PRAEIRA BISNAGA 12X370GR";="21032010";="";="5102";="CX";1,0000;18,0000;18,00;="9000000013452";="CX";1,0000;18,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;18,00;17,00%;3,06;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="30";="99900000000250";="9000000002500";="DESINFETANTE BRILHO KALIPTO 24X500ML";="34029039";="";="5102";="CX";1,0000;19,0000;19,00;="9000000002500";="CX";1,0000;19,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;19,00;17,00%;3,23;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="31";="99900000000578";="9000000005785";="DESINFETANTE BRILHO JASMIN 24X500ML";="34011900";="";="5102";="PCT";1,0000;19,0000;19,00;="9000000005785";="PCT";1,0000;19,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;19,00;17,00%;3,23;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="32";="99900000000982";="9000000009820";="VEJA MULTIUSO CAMPESTRE 12X500ML";="34022000";="";="5102";="CX";1,0000;29,8000;29,80;="9000000009820";="CX";1,0000;29,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;29,80;17,00%;5,07;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="33";="99900000000983";="9000000009837";="VEJA MULTIUSO LAVANDA 12X500ML";="34022000";="";="5102";="CX";1,0000;29,8000;29,80;="9000000009837";="CX";1,0000;29,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;29,80;17,00%;5,07;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="34";="99900000000984";="9000000009844";="VEJA MULTIUSO MACA VERDE 12X500ML";="34022000";="";="5102";="CX";1,0000;29,8000;29,80;="9000000009844";="CX";1,0000;29,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;29,80;17,00%;5,07;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="35";="99900000000985";="9000000009851";="VEJA MULTIUSO ORIGINAL 12X500ML";="34022000";="";="5102";="CX";1,0000;29,8000;29,80;="9000000009851";="CX";1,0000;29,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;29,80;17,00%;5,07;;="";;;;;;;;;;;;;
="26140940891707000150550010000000081000000084";="1";="8";15/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20809410000195";="058785515";="8199219373";="";="1";="Venda para Cliente";="36";="99900000001344";="9000000013445";="CATCHUP PRAEIRA 12X770GR";="21032010";="";="5102";="CX";1,0000;26,4000;26,40;="9000000013445";="CX";1,0000;26,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;26,40;17,00%;4,49;;="";;;;;;;;;;;;;
="26140940891707000150550010000000091000000090";="1";="9";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="19044982000141";="054871379";="8737732707";="";="1";="Venda para Cliente";="1";="99900000000210";="9000000002104";="CUPIM KADAO 01X30KG";="02102000";="";="5102";="CX";4,0000;515,0000;2.060,00;="9000000002104";="CX";4,0000;515,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000101000000104";="1";="10";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10230700000126";="036928330";="8137731223";="";="1";="Venda para Cliente";="1";="99900000001114";="9000000011144";="PITU LITRO S/ RETORNO 12X01LT";="22084000";="";="5102";="CX";5,0000;50,0000;250,00;="9000000011144";="CX";5,0000;50,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000101000000104";="1";="10";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10230700000126";="036928330";="8137731223";="";="1";="Venda para Cliente";="2";="99900000000122";="9000000001220";="PITU SUPERLATAO 12X710ML";="22072020";="";="5102";="CX";5,0000;51,0000;255,00;="9000000001220";="CX";5,0000;51,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000101000000104";="1";="10";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10230700000126";="036928330";="8137731223";="";="1";="Venda para Cliente";="3";="99900000000311";="9000000003118";="D.T FRINENSE 1X30KG";="02102000";="";="5102";="CX";2,0000;460,0000;920,00;="9000000003118";="CX";2,0000;460,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000101000000104";="1";="10";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10230700000126";="036928330";="8137731223";="";="1";="Venda para Cliente";="4";="99900000000210";="9000000002104";="CUPIM KADAO 01X30KG";="02102000";="";="5102";="CX";1,0000;515,0000;515,00;="9000000002104";="CX";1,0000;515,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000111000000110";="1";="11";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="13386513000124";="043747116";="8137211194";="";="1";="Venda para Cliente";="1";="99900000000091";="9000000000919";="ACUCAR PITANGUEIRA 30X01KG";="17019900";="";="5102";="FD";10,0000;40,5000;405,00;="9000000000919";="FD";10,0000;40,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;405,00;17,00%;68,85;;="";;;;;;;;;;;;;
="26140940891707000150550010000000111000000110";="1";="11";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="13386513000124";="043747116";="8137211194";="";="1";="Venda para Cliente";="2";="99900000000816";="9000000008168";="MACARRAO PERNAMBUCANO 20X500GR";="19021100";="";="5102";="FD";2,0000;23,5000;47,00;="9000000008168";="FD";2,0000;23,5000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000121000000125";="1";="12";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="04797315000162";="035262249";="8137352224";="";="1";="Venda para Cliente";="1";="99900000000210";="9000000002104";="CUPIM KADAO 01X30KG";="02102000";="";="5102";="CX";1,0000;515,0000;515,00;="9000000002104";="CX";1,0000;515,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000131000000130";="1";="13";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="05128987000148";="029250102";="8137221919";="";="1";="Venda para Cliente";="1";="99900000001395";="9000000013957";="CERVEJA ITAIPAVA LATAO 12X473ML";="22030000";="";="5102";="CX";100,0000;20,5000;2.050,00;="9000000013957";="CX";100,0000;20,5000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000131000000130";="1";="13";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="05128987000148";="029250102";="8137221919";="";="1";="Venda para Cliente";="2";="99900000000158";="9000000001589";="FIGADO BOVINO PURO 01X10KG";="02032200";="";="5102";="PC";3,0000;100,0000;300,00;="9000000001589";="PC";3,0000;100,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000131000000130";="1";="13";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="05128987000148";="029250102";="8137221919";="";="1";="Venda para Cliente";="3";="99900000000775";="9000000007758";="SARDINHA SALGADA FISHER 01X10KG";="03022900";="";="5102";="BLD";2,0000;68,0000;136,00;="9000000007758";="BLD";2,0000;68,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000141000000146";="1";="14";17/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10600376000190";="037597256";="8199214510";="";="1";="Venda para Cliente";="1";="99900000001285";="9000000012851";="CUPIM GMA 01X30KG";="02102000";="";="5102";="CX";2,0000;515,0000;1.030,00;="9000000012851";="CX";2,0000;515,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="1";="99900000000660";="9000000006607";="CHOCOLATE GRAN. MARRON KIVITA 12X70GR";="17049020";="";="5102";="CRT";2,0000;18,7000;37,40;="9000000006607";="CRT";2,0000;18,7000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;37,40;17,00%;6,36;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="2";="99900000000236";="9000000002364";="BISCOITOS SORTIDOS TRADICAO 12X350GR";="19053100";="";="5102";="CX";1,0000;28,8000;28,80;="9000000002364";="CX";1,0000;28,8000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="3";="99900000001404";="9000000014046";="BISCOITO SALTVITA VIT TRAD 30X100GR";="19053100";="";="5102";="CX";1,0000;28,8000;28,80;="9000000014046";="CX";1,0000;28,8000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="4";="99900000000455";="9000000004559";="AGUA MINERAL VILLA 500ML S/GAS";="22011000";="";="5102";="PCT";10,0000;4,5000;45,00;="9000000004559";="PCT";10,0000;4,5000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="5";="99900000000457";="9000000004573";="AGUA MINERAL VILLA 1,5L S/GAS";="22011000";="";="5102";="PCT";10,0000;5,9000;59,00;="9000000004573";="PCT";10,0000;5,9000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="6";="99900000000999";="9000000009998";="P.A VERONIK 500GR";="02102000";="";="5102";="CX";60,0000;7,5000;450,00;="9000000009998";="CX";60,0000;7,5000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="7";="99900000001443";="9000000014435";="SALSICHAO MAX 500GR";="16010000";="";="5102";="PCT";20,0000;3,5000;70,00;="9000000014435";="PCT";20,0000;3,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;70,00;17,00%;11,90;;="";;;;;;;;;;;;;
="26140940891707000150550010000000151000000151";="1";="15";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="8";="99900000001136";="9000000011366";="LINGUICA CALABRESA ESTRELA 750GR";="16010000";="";="5102";="PCT";20,0000;5,9000;118,00;="9000000011366";="PCT";20,0000;5,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;118,00;17,00%;20,06;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="1";="99900000001296";="9000000012967";="FEIJAO CARIOCA SAO JOSE 30X01KG";="07133399";="";="5102";="FD";5,0000;68,0000;340,00;="9000000012967";="FD";5,0000;68,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="2";="99900000001285";="9000000012851";="CUPIM GMA 01X30KG";="02102000";="";="5102";="CX";2,0000;520,0000;1.040,00;="9000000012851";="CX";2,0000;520,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="3";="99900000000156";="9000000001565";="FIGADO SUINO 01X10KG";="02032200";="";="5102";="FD";3,0000;40,0000;120,00;="9000000001565";="FD";3,0000;40,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="4";="99900000000157";="9000000001572";="FIGADO BOVINO MIX 01X10KG";="02102000";="";="5102";="PCT";3,0000;65,0000;195,00;="9000000001572";="PCT";3,0000;65,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="5";="99900000000153";="9000000001534";="2 PELOS GMA 1X30KG";="02102000";="";="5102";="CX";3,0000;480,0000;1.440,00;="9000000001534";="CX";3,0000;480,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="6";="99900000000841";="9000000008410";="WHISKY PASSPORT PETACA 250ML";="22083020";="";="5102";="UND";20,0000;10,0000;200,00;="9000000008410";="UND";20,0000;10,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="7";="99900000000091";="9000000000919";="ACUCAR PITANGUEIRA 30X01KG";="17019900";="";="5102";="FD";15,0000;40,5000;607,50;="9000000000919";="FD";15,0000;40,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;607,50;17,00%;103,28;;="";;;;;;;;;;;;;
="26140940891707000150550010000000161000000167";="1";="16";23/09/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="8";="99900000000259";="9000000002593";="POLIDOR ALUMINIO ASTOLLI 12X500ML";="34022000";="";="5102";="CX";4,0000;13,4000;53,60;="9000000002593";="CX";4,0000;13,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;53,60;17,00%;9,11;;="";;;;;;;;;;;;;
