IE;TOKEN;CONT;SOMA
"030313902";"sybellemascate@hotmail.com";1;1.916,61
"030437202";"marilmamoura@hotmail.com";2;5.620,00
"030437202";"sigmahospitalar@hotmail.com";2;5.464,00
"030437202";"sigmahospitalar@hotmail.com,venda.direta@advancednutrition.c";2;5.147,40
"030437202";"sigmahospitalar@sigmahospitalar.com";2;5.723,69
"030514800";"API@GRUPOLUNA.COM.BR";1;891,79
"030514800";"COMPRAS@TAPADECUADRIL.COM.BR";11;4.748,20
"030514800";"FINANCEIRO@TAPADECUADRIL.COM.BR";2;154,20
"030514800";"NOTAFISCALTDM@GMAIL.COM";28;19.267,44
"030514800";"ROMANA.RODRIGUES@HOTMAIL.COM";15;11.859,36
"030514800";"SOCRATES.CAMPANHER@HABIBS.COM.BR";2;5.000,10
"030514800";"TAPA@HOTMAIL.COM";48;13.910,50
"030514800";"VENDAS@COMERCIALUCHOA.COM.BR";1;213,00
"030514800";"compras tapadecuadril.com.br";126;83.352,62
"030514800";"compras@tapadecuadril.com.br";395;195.310,21
"030514800";"escritorioslpe@terra.com.br";4;1.007,00
"030514800";"financeiro@tapacuadril.com.br";1;543,49
"030514800";"financeiro@tapadecuadril.com.br";219;442.945,27
"030514800";"financeiro@tapadequadril.com.br";64;157.360,35
"030514800";"gelo@hotmail.com";5;2.483,00
"030514800";"leidson.lima@nslog.com.br";20;69.762,27
"030514800";"norte@armazemcoral.com.br";1;2.580,00
"030514800";"notafiscaltdm@gmail.com";27;14.211,73
"030514800";"paulobrol@tapadecuadril.com.br";14;1.673,00
"030514800";"paulobrol@tapadequadril.com.br";1;1.545,00
"030514800";"restaurantetapadecuadril@hotmail.com";89;106.614,66
"030514800";"tapadecuadril@gmail.com";1;507,15
"030514800";"tapadecuadrill@hotmail.com";1;327,45
"030514800";"wagnnermonteiro@padeirao.com";4;365,58
"030591112";".";2;38,24
"030591112";"BIOSMACHO@HOTMAIL.COM SILVIACMDISTRI@HOTMAIL.COM";3;1.350,00
"030591112";"CMDISTRIBUIDORANFEREVENDASNETBR";9;1.343,84
"030591112";"CONTATO@CONTATO";1;18,60
"030591112";"JULIANA.VIDAL@CMDISTRIBUICAO.COM.BR";2;888,04
"030591112";"MARCOS.SOUZA@CMDISTRIBUICAO.COM.BR";3;803,60
"030591112";"MUCIANA.NIVAIS@CMDISTRIBUICAO.COM.BR";1;1.209,09
"030591112";"MUCIANA.NOVAIS@CMDISTRIBUICAO.COM.BR";1;176,00
"030591112";"MUCIANASN@GMAIL.COM";6;1.330,17
"019227779";"8196260047";3;3.635,19
"019294883";"32412891";15;12.318,90
"019294883";"8130961067";1;540,00
"019294883";"8132412891";31;38.140,62
"019294883";"8132685556";3;3.872,06
"019294883";"8133144502";1;684,00
"019301685";"8135233580";1;408,00
"019301685";"8135263409";1;358,50
"019301685";"8199548054";1;150,00
"020243901";"981248690";1;17.300,00
"020425686";"8134348604";1;619,59
"020588470";"8135410586";17;31.994,30
"020588470";"8135421327";4;4.166,00
"020588470";"81981248690";1;2.000,00
"020588470";"81986421040";1;1.574,01
"020588470";"8435410586";1;857,45
"020786867";"8132248098";15;13.947,56
"020815204";"00000000";2;49.000,00
"020815204";"8100000000";6;494.250,00
"020815204";"8134586544";1;6.978,72
"020815204";"8308008025";4;52.292,97
"020928750";"8134269936";9;10.163,50
"020928750";"8188056652";1;3.044,50
"021359733";"8132659797";6;6.164,52
"021359733";"8132681980";9;3.409,66
"021385653";"31253430";11;11.040,74
"021385653";"8130371927";13;25.388,45
"021385653";"8131252334";1;15.600,00
"021385653";"8131253430";9;9.264,81
"021385653";"8188465651";1;157,86
"021385653";"8195004900";4;1.340,23
"021387001";"8131253430";1;410,00
"022402462";"81982541510";175;104.636,66
"022469613";"008738761467";6;12.253,60
"022469613";"08738761467";4;6.409,80
"022469613";"818761467";6;6.221,88
"022469613";"8738761467";25;42.923,88
"022469613";"87999292711";9;15.221,72
"022739262";"8134410522";7;10.705,24
"022739262";"8134416526";12;14.533,13
"022739262";"8134422487";24;38.796,83
"022739262";"8187451578";1;140,00
"022884190";"00000000";3;581,44
"022884190";"8133260377";6;5.993,96
"022884190";"8134420493";144;3.379.507,80
"023427230";"8132211541";8;13.658,20
"023666900";"8737633600";10;34.674,50
"023825553";"8132316060";12;7.867,25
"023825553";"8133397304";1;1.755,89
"023825553";"8133397324";13;7.283,72
"024348902";"8133414096";3;2.870,49
"024412414";"8134323290";8;2.410,00
"024412414";"983356875";1;250,00
"024733644";"8135453377";14;38.186,46
"024733644";"8191567156";3;6.381,76
"024733644";"8199717156";9;19.725,63
"025132008";"8137210694";1;471,20
"025276344";"8132222937";6;27.130,60
"025352032";"08100000000";29;17.294,19
"025352032";"08191265505";5;3.659,28
"025352032";"08199999999";19;6.325,17
"025352032";"35229226";25;7.658,03
"025352032";"35229567";14;2.476,83
"025352032";"8112345678";15;3.069,80
"025352032";"8134714511";19;4.647,94
"025352032";"8135229049";38;2.791,97
"025352032";"8135229226";153;58.345,83
"025352032";"8135229567";106;26.946,58
"025352032";"8191268957";12;4.990,03
"025352032";"81986677902";25;14.456,78
"025352032";"81999140121";7;4.707,76
"025352032";"81999219692";26;27.957,23
"025356615";"000000000";7;101.593,06
"025392255";"37217584";1;4.740,40
"025392255";"8137217584";48;237.890,03
"030591112";"NFE@CMDISTRIBUICAO.COM.BR";3;1.735,08
"030591112";"ROBERTALUZCONTABILFISCALYAHOOCOMBR";1;187,44
"030591112";"WWWCMDISTRIBUIDORACOMBR";4;322,50
"030591112";"claudiocarvalho002014@gmail.com";8;5.427,45
"030591112";"cmdistri@hotlink.com.br";5;1.188,88
"030591112";"cmrh@gmail.com";11;1.783,50
"030591112";"contato@contato";16;11.272,09
"030591112";"contato@contato.com.br";4;381,92
"030591112";"danielle.benicio@cmdistribuicao.com.br";7;2.535,57
"030591112";"danielle.benicio@cmdistribuição.com.br";1;600,00
"030591112";"danielle.benicios@cmdistribuicao.com.br";1;468,72
"030591112";"falta@cadastrar_email.com.br";1;339,20
"030591112";"marcos.souza@cmdistribuicao.com.br";257;167.292,68
"030591112";"marcossouza@cmdistribuicao.com.br";10;2.858,26
"030591112";"mucianasn@gmail.com";31;11.847,00
"030591112";"nao informado";1;198,00
"030591112";"nfe@cmdistribuicao.com.br";21;69.029,96
"030591112";"silvia.oliveira@cmdistribuicao.com.br";13;10.575,95
"030591112";"silviacmdistr@hotmail.com";3;2.182,00
"030591112";"silviacmdistri@hotmail.com";1;47,00
"030591112";"teste@hotmail.com";1;226,44
"030591112";"ti@nordesteboi.com.br";1;20,40
"030591112";"xml.compras.cm@gmail.com; roberta.luz@cmdistribuicao.com.br";1;27.000,00
"030632323";"IVSLEITE@HOTMAIL.COM";12;33.275,37
"030632323";"ivesleite@hotmail.com";11;23.556,77
"030632323";"ivsleite@hotmail.com";7;32.130,93
"030721342";"clientepremium@kromagrafica.com";2;140,00
"030721342";"diogo@kromagrafica.com";1;1.400,00
"030721342";"financeiro@kromagrafica.com/diogo@kromagrafica.com";1;150,00
"030721342";"gefin@kromagrafica.com";1;1.336,41
"030721342";"segurancadotrabalho@kromagrafica.com";3;986,00
"030865182";"loardmanplaza@hotmail.com";2;8.189,20
"030865182";"lordmanplaza@hotmail.com";4;11.834,00
"031013201";"camisariaaeroboy@yahoo.com.br";21;105.351,30
"031013201";"camizariaaeroboy@yahoo.com.br;giselecristianef@gmail.com;nfe";3;46.625,00
"031013201";"gerocoelho@hotmail.com";14;134.023,22
"031138250";"JARDIM.COMPRAS58@GMAIL.COMPRAS";1;3.480,99
"031138250";"KACIO1@IG.COM.BR";7;335.568,10
"031138250";"comercialnovacruz@gmail.com";2;7.347,46
"031138250";"comercialnovacruz@gmail.com;kacio1@ig.com.br";3;6.771,77
"031138250";"kacio1@ig.com.br";3;10.274,03
"031138250";"kacio1@ig.com.br;xml@tmslogistica.com.br";1;4.527,37
"031138250";"kacio1@ig.com.br;zolerepres@hotmail.com";1;1.668,90
"031138250";"mab.bebidas@hotmail.com";16;890.757,66
"031138250";"mercantilradar@gmail.com";3;6.808,78
"031138250";"sergio.satiro@bol.com.br";1;2.184,00
"031253199";"54@GRUPOCOLOMBO.COM.BR;nfe@cam";319;1.066.182,62
"031253199";"54@GRUPOCOLOMBO.COM.BR;nfe@camisariacolombo.com.br";113;441.491,00
"031253199";"54@GRUPOCOLOMBO.COM.BR;nfe@grupocolombo.com.br";258;1.096.341,24
"031258158";"nfe.penha@santher.com.br";2;330,54
"031258743";"CADASTRO@RODOBENS.COM.BR";2;2.106,00
"031258743";"evidence.mo@hotmail.com";26;56.466,93
"031258743";"transpofrete@transpobrasil.com.br";1;11,47
"031342884";"compras@algodaonathalya.com";2;1.680,00
"031342884";"renato.deoliveira@archroma.com;quimitecnicadonordeste@gmail.";1;320,00
"031358969";"TOPIMPORTFISCAL@HOTMAIL.COM";10;92.346,95
"031543197";"a@a.com";1;11,34
"031543197";"comerciocouto@hotmail.com";4;1.208,66
"031543197";"inga@ingavinhos.com.br";11;8.153,54
"031543197";"josecoutofilho0000@gmail.com";22;2.098,44
"031543197";"joseluiscouto@hotmail.com";1;468,62
"031543197";"joseluizcoutofilho0000@gmail.com";3;3.378,09
"031543197";"joseluizcoutojoseluizcoutojoseluizcouto@hotmail.com";63;10.539,06
"031543197";"josliuzcouto@hotmail.com";15;23.658,05
"031543197";"josluizcoutoluizcouto@hotmail.com";24;6.099,67
"031543197";"laisravane_pop@hotmail.com";50;14.781,36
"031543197";"martdistribuidora@gmail.com";1;606,34
"031543197";"mptransportes@terra.com.br";6;1.494,62
"031543197";"postocanal1@terra.com.br";4;684,85
"031655580";"BIANA@LOJASMIRELLE.COM.BR";1;16.053,00
"031655580";"DIANA@LOJASMIRELLE.COM.BR";5;46.264,57
"031655580";"DIANA@LOJASMIRELLE.COM.BR;sac.indatrans@terra.com.br;finance";1;29.255,42
"031655580";"E-MAIL NAO CADASTRADO";1;9.555,00
"031655580";"LOJASMIRELLE.DIANA@HOTMAIL.COM";19;79.961,21
"031655580";"LOJASMIRELLE.FINANCEIRO@HOTMAIL.COM";3;26.059,05
"031655580";"MIRELLE_T@IBEST.COM.BR";2;21.263,44
"031655580";"MIRELLIPONTO@GMAIL.COM";11;94.779,45
"031655580";"diana@lojasmirelle.com.br";66;821.538,30
"031655580";"dianna@lojasmirelle.com.br";2;18.696,94
"031655580";"loja_meirelle@yahoo.com.br;sac2.ca@tecmartransportes.com.br";1;19.295,47
"031655580";"loja_mirelle@yahoo.com.br";2;1.577,94
"031655580";"lojasmirelle.10@hotmail.com";1;16.783,04
"031655580";"lojasmirelle.diana@hotmail.com";26;156.067,45
"031655580";"lojasmirelle.financeiro@hotmail.com";43;522.903,76
"031655580";"lojasmirelle.financeiro@hotmail.com;nfe@atlastranslog.com.br";9;29.367,19
"031655580";"lojasmirelle.marta@hotmail.com";1;849,00
"031655580";"lojasmirelle.nf@gmail.com; diana@lojasmirelle.com.br;darozxm";1;41.693,76
"031655580";"lojasmirellenf@gmail.com";1;1.218,00
"031655580";"lppoliveira@gmail.com";1;22.189,00
"031655580";"mirelle_t@ibest.com.br";15;67.194,94
"031655580";"mirelleponto@gmail.com";26;761.772,95
"031655580";"mirelli_t@ibest.com.br";33;55.973,52
"031655580";"nf-e_contabli@dominioboxe.com.br";1;60.006,10
"031655580";"sac.indatrans@terra.com.br;financeiro.indatrans@terra.com.br";1;32.123,52
"031655580";"ziguratjeans@hotmail.com";8;58.592,00
"031688241";"ADRIANA.MOREIRA@FUTURISTABABYKIDS.COM.BR";1;11.601,36
"031688241";"FERNANDO@GMAIL.COM";1;1.576,53
"031688241";"REPRESENTACAOPERFIL@GMAIL.COM";3;10.456,91
"031688241";"REPRESENTACAOPERFIL@GMAIL.COM;petronio@ultrapress.com.br";1;3.893,30
"031688241";"REPRESENTACOESPERFIL@GMAIL.COM";1;6.900,20
"031688241";"adriana.moreira@futuristababykids.com.br";50;809.427,17
"031688241";"adriana.moreira@futuristababykids.com.br; 88 M³ C/ PERCA 45";12;649.736,70
"031688241";"arlindocomercialdefestas@gmail.com";1;608,70
"031688241";"compras.jardim58@gmail.com";4;13.424,16
"031688241";"fernandoarcol@gmail.com";1;153,25
"031688241";"fernandoarcol@gmail.com - criscordeiro_02@hotmail.";1;873,20
"031688241";"financeiro@casajardimutilidades.com.br";2;4.846,42
"031688241";"jardim.compras58@gmail.com";2;19.795,49
"031688241";"jardim.compras58@gmail.com;";3;12.565,36
"031688241";"jardim.compras58@gmail.com;exportacao@saobernardo.ind.br";1;6.190,91
"031688241";"moreira@futuristababykids.com.br";1;7.553,04
"031688241";"rachel.marques@futuristababy.com.br";5;78.513,20
"031688241";"representacaoperfil@gmail.com";25;85.475,62
"031688241";"representacaoperfil@gmail.com;";1;3.092,75
"031688241";"representacaoperfil@gmail.com;averbacao@mmpasserini.com.br";1;6.961,81
"031688241";"representacaoperfil@gmail.com;nfe-agmlog@agmlog.com.br";1;14.159,83
"031688241";"representacaopergil@gmail.com";1;7.884,70
"031688241";"rodrigo.arcol@hotmail.com";13;26.555,80
"031688241";"sergio.satiro@bol.com.br";32;272.120,00
"031688241";"vanessagrupoarcol@gmail.com";1;1.163,23
"031741231";"GESSNER@GESSNERCOMERCIO.COM.BR";1;4.440,00
"031741231";"GKMRECIFE@BOL.COM.BR";2;14.621,54
"031741231";"gkmrecife@bol.com.br";27;132.448,20
"031741231";"gkmrecife@bol.com.br;cxj.emissao01@braspress.com.br";1;6.339,39
"031741231";"j.gomes@uol.com.br";7;68.766,27
"031741231";"leidinha.neiva@hotmail.com";2;609,32
"031741231";"odvqs@gmail.com";1;4.048,20
"032649711";"55@GRUPOCOLOMBO.COM.BR;nfe@cam";363;1.429.156,45
"032649711";"55@GRUPOCOLOMBO.COM.BR;nfe@camisariacolombo.com.br";128;694.660,72
"032649711";"55@GRUPOCOLOMBO.COM.BR;nfe@grupocolombo.com.br";310;1.707.541,16
"032659512";"pedreiravitoria@hotmail.com";4;10.430,00
"032659512";"pedreiravitoriafinanceiro@outlook.com";1;1.054,00
"032764065";"ERALDO-CORDEIRO@HOTMAIL.COM";1;5.000,00
"032764065";"ebpedrosa@hotmail.com";3;7.401,40
"032764065";"eraldo-cordeiro@hotmail.com";9;43.167,55
"032764065";"eraldo-cordeiro@hotmail.com;sac.aracaju@termaco.com.br";1;4.959,87
"032764065";"jsmbr@yahoo.com.br";2;9.473,88
"033063303";"adrielmila@yahoo.com.br";41;106.404,27
"033071233";"blanche_josenildo@hotmail.com";5;623,00
"033106207";"diana@lojasmirelle.com.br";1;750,75
"033106207";"loja_mirelle@yahoo.com.br";1;746,45
"033106207";"lojasmirelle.financeiro@hotmail.com";5;24.541,71
"033106207";"lojasmirelle.marta@hotmail.com";2;849,00
"026397340";"00008738617696";1;6.533,74
"026397340";"000873861769";4;12.317,44
"026397340";"08738617996";1;1.192,45
"026397340";"087996409013";1;4.931,80
"026397340";"8736861796";1;1.781,76
"026397340";"8738611610";6;32.638,37
"026397340";"8738617676";3;21.476,47
"026397340";"8738617696";96;617.784,13
"026397340";"873861799";1;2.574,75
"026397340";"8738647696";3;11.159,40
"026397340";"8738712522";2;13.205,80
"026397340";"8796409013";2;14.116,13
"026607840";"08132217930";37;17.026,25
"026607840";"32217930";105;35.214,33
"026607840";"8132217930";122;52.426,34
"026607840";"8199800912";2;1.006,04
"026776448";"8137411959";1;565,00
"026776448";"8888888888";4;5.198,00
"027068145";"00000000";3;9.511,39
"027068145";"08100000000";140;71.927,40
"027068145";"0834274265";91;415.325,64
"027068145";"30340482";125;8.361,91
"027068145";"34274265";3;4.098,86
"027068145";"34279278";15;6.634,22
"027068145";"8130340482";20;3.066,98
"027068145";"8133260058";13;2.366,54
"027068145";"8133333333";4;812,25
"027068145";"8134262255";1;383,22
"027068145";"8134269480";1;465,00
"027068145";"8134274265";7;1.825,42
"027068145";"81981319564";4;640,00
"027068145";"81985061040";12;3.879,00
"027068145";"81988306938";2;660,00
"027233103";"8135511319";5;4.985,38
"027371751";"0032130095";1;512,77
"027371751";"8132130095";1;3.258,42
"027720942";"0036362774";1;284,38
"027720942";"36362774";15;6.211,65
"027720942";"8136362774";15;10.184,96
"027720942";"8199572626";12;11.939,55
"028240863";"00000000000";26;4.139,35
"028240863";"8738361441";3;725,00
"028240863";"8738362005";4;5.218,34
"028240863";"87991265800";3;518,00
"028513690";"0030377800";3;117,00
"028513690";"30377800";1;85,10
"028513690";"8121020200";6;9.382,62
"028513690";"8121239100";3;4.012,80
"028513690";"8121239189";9;498,64
"028513690";"8130377800";6;169.382,95
"028513690";"8130382614";7;2.075,46
"028513690";"8130938282";3;1.812,77
"028513690";"8134213135";344;2.454.774,56
"028573676";"8135233917";1;3.269,01
"028640373";"8130501519";1;50,00
"028640373";"8192923505";1;43.540,00
"028730283";"31035670";11;8.679,45
"028730283";"3225670";1;193,75
"028730283";"32425670";13;6.003,65
"028730283";"5581999385998";1;11.948,00
"028730283";"8112345678";22;13.114,94
"028730283";"8130822959";1;370,50
"028730283";"8130892798";53;40.910,98
"028730283";"8130919397";27;44.450,86
"028730283";"8132425670";318;360.929,45
"028730283";"81986342193";2;2.060,67
"028730283";"8232425670";2;1.539,69
"028939409";"81999710596";1;2.999,00
"029059658";"8137224411";7;39.913,25
"029498570";"8133615854";2;2.840,00
"029528151";"0038665000";5;1.965,20
"029528151";"08738636058";2;46,22
"029528151";"08738665000";2;230,92
"029528151";"38665000";11;29.044,25
"029528151";"66500091739434";1;150,00
"029528151";"8738619292";3;5.081,14
"029528151";"8738625175";26;11.996,02
"029528151";"8738636058";6;2.610,63
"029528151";"8738665000";488;865.677,46
"029528151";"8738666058";1;68,20
"029528151";"8796334749";36;11.277,20
"030031320";"31177800";3;2.491,80
"033106207";"mirelle_t@ibest.com.br";5;8.059,74
"033106207";"mirelleponto@gmail.com";6;26.176,67
"033106207";"nf-e_contabli@dominioboxe.com.br";2;156.650,81
"033516880";"maylla@gmail.com";1;44,00
"033516880";"nfe-norprod@oncoprod.com.br";2;2.186,56
"033516880";"nfe@zodiac.com.br";1;504,00
"033516880";"nfe_oncoprod10@oncoprod.com.br";95;2.793.239,40
"033543267";"valeria@directcontabilidade.com.br";1;121,94
"033558027";"SEULUNA GMAIL.COM";50;42.688,55
"033558027";"SEULUNA@GMAIL.COM";27;5.001,80
"033558027";"dscdiego@hotmail.com";21;9.477,90
"033558027";"ronaldoluna@gmail.com";2;335,30
"033558027";"rr.luna@hotmail.com";1;750,00
"033558027";"rr.lunahotmail.com";3;968,00
"033558027";"seuluna@gmail.com";64;15.203,87
"033594090";"DANIEL@SUPERFARDAS.COM.BR";3;4.135,00
"033594090";"anacosta@superfardas.com.br";4;1.029,39
"033594090";"daniel@superfardas.com.br";47;54.610,40
"033594090";"financeiro@superfardas.com.br";6;2.080,56
"033594090";"setorfiscal@superfardas.com.br";16;9.369,95
"033620350";"akerynne@hotmail.com;jpptransporte@hotmail.com";9;33.698,20
"033752770";"RECIFE2@MILSONS.COM.BR";1;25,00
"033752770";"cristine.barbisan@milsons.com.br";1;2.051,18
"033752770";"fiscal08@milsons.com.br;vix.sv01@braspress.com.br; vix.colet";2;25.183,02
"033752770";"laerte.lunkes@milsons.com.br;volmir@milsons.com.br";2;1.707,62
"033752770";"nfe@milsons.com.br";10;44.300,27
"033752770";"recife@milsons.com.br";20;121.537,11
"033752770";"volmir@milsons.com.br";2;1.066,74
"033765677";"robervania_baruk@hotmail.com";2;5.732,06
"033906831";"TESTE@TESTE,GMAIL.COM";1;140,00
"033906831";"denilzabarreto2008@hotmail.com";21;10.443,22
"033906831";"denilzabarreto2008@hotmail.com;comercial@tiasonia.com.br";1;17.136,00
"033906831";"denilzabarreto2008@hotmail.com;gplcdrecife@hotmail.com";2;22.848,00
"033906831";"denilzabarreto@hotmail.com";3;3.549,87
"033906831";"espacoacairo@gmail.com";3;2.332,76
"033906831";"financeiropontodoacai@gmail.com";1;350,20
"033906831";"maurojlima123@hotmail.com";9;4.347,29
"033906831";"wendelaguiar@hotmail.com";35;20.673,16
"033966656";"ERIVONNEPE@HOTMAIL.COM";6;197,94
"033966656";"erivanrc@hotmail.com";3;65.400,00
"033966656";"erivonnepe@hotmail.com";189;296.040,63
"033966656";"naotem@naotem.com.br";7;15.762,90
"033971307";"FLAVIAFARIAS@HOTMAIL.COM";3;974,00
"033971307";"GRUPOMODAMAISFINANCEIRO@GMAIL.COM";8;17.856,20
"033971307";"adshoppingrecife@gmail.com";92;206.611,70
"033971307";"grupomodamaisfinanceiro@gmail.com";69;287.420,05
"033971307";"recife@adfashion.com.br";3;2.894,40
"033971307";"sandrabarretomachado@hotmail.com";65;178.699,50
"033971307";"sandrabarretomachado@hotmail.com;cicilia@adfashion.com.br;ri";2;4.704,00
"033971307";"simonegrupomodamaisfinanceiro@gmail.com";1;1.693,40
"034035567";"escritorio@cavagnoli.ind.br";2;61.050,00
"034035567";"gilcontascontabeis@bol.com.br";1;2.528,00
"034035567";"tiago.japiassu@tavex.com.br";1;28.861,03
"034035567";"vania.tecidos2013@hotmail.com;jl.transportes@terra.com.br; a";1;45.887,42
"034077995";"NaO RECEBE NA SEGUNADA";37;41.432,06
"034102850";"EMBLASPET1@HOTMAIL.COM";16;3.040,00
"034102850";"emblaspet1@hotmail.com";7;15.209,28
"034102850";"emblaspet1@hotmail.com;";4;4.380,48
"034212442";"RENILDODIAS@OI.COM.BR";4;3.382,38
"034212442";"azenateconfeccao@hotmail.com";1;356,15
"034212442";"renildodias@oi.com.br";1;118,80
"034517200";"boavista.sh@giramail.com";2;1.788,50
"034549838";"novic.ltda@yahoo.com.br";22;257.191,87
"034549838";"novic.ltda@yahoo.com.br;adriana@reccoat.com.br";2;1.038,02
"034549838";"novic@novic.com.br";4;555,00
"034729062";"*";4;565,00
"034729062";"SEIMAQ@SEIMAQ.COM.BR";2;489,60
"034729062";"adm@seimaq.com.br";2;34.000,00
"034729062";"dp@seimaq.com.br";24;17.398,20
"030031320";"35261892";5;810,00
"030031320";"8131177800";15;13.100,15
"030031320";"8131177802";1;371,93
"030031320";"8131177811";3;3.405,62
"030031320";"8131177814";3;132,38
"030031320";"8131177817";3;759,84
"030031320";"8131177818";1;334,20
"030031320";"8131177824";2;818,00
"030031320";"8131177835";1;300,00
"030031320";"8134122777";12;10.268,97
"030031320";"8135261892";2;390,00
"030252334";"8137216205";1;10.681,31
"030287472";"00003329691556";1;78.746,97
"030287472";"8135488150";2;5.575,00
"030313902";"0000000";1;79.551,25
"030313902";"00000000";9;426.658,71
"030313902";"000000000";1;24.362,80
"030313902";"08137222565";4;38.005,01
"030313902";"8137222565";20;197.647,98
"030313902";"8137224411";87;934.014,59
"030313902";"8137237440";4;6.742,72
"030313902";"8235221162";1;2.321,89
"030437202";"08132274801";1;379,00
"030437202";"32282250";2;5.620,00
"030437202";"813227480";1;690,00
"030437202";"8132274801";8;36.376,02
"030437202";"8132282250";28;53.899,46
